School Year,Building Code,DBN,Location Name,Location Code,Address,Borough,Geographical District Code,Register,Building Name,# Schools,Schools in Building,Major N,Oth N,NoCrim N,Prop N,Vio N,ENGroupA,RangeA,AvgOfMajor N,AvgOfOth N,AvgOfNoCrim N,AvgOfProp N,AvgOfVio N,Borough Name,Postcode,Latitude,Longitude,Community Board,Council District ,Census Tract,BIN,BBL,NTA
2015-16,R042,31R042,P.S. 042 Eltingville,R042,380 GENESEE AVENUE,R,31,970,,1,P.S. 042 Eltingville,0,0,1,0,0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,STATEN IS,10312,40.552523,-74.169464,3,51,17012,5074394,5056050001,Annadale-Huguenot-Prince's Bay-Eltingville                                 
2015-16,R043,31R047,CSI High School for International Studies,R047,100 ESSEX DRIVE,R,31,495,100 ESSEX DRIVE CONSOLIDATED LOCATION,3,Marsh Avenue School for Expeditionary Learning |  Gaynor McCown Expeditionary Learning School |  100 ESSEX DRIVE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,STATEN IS,10314,40.581315,-74.158589,2,51,27702,5149609,5024500320,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill                   
2015-16,R043,31R063,Marsh Avenue School for Expeditionary Learning,R063,100 ESSEX DRIVE,R,31,443,100 ESSEX DRIVE CONSOLIDATED LOCATION,3,Marsh Avenue School for Expeditionary Learning |  Gaynor McCown Expeditionary Learning School |  100 ESSEX DRIVE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,STATEN IS,10314,40.581315,-74.158589,2,51,27702,5149609,5024500320,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill                   
2015-16,R043,31R064,Gaynor McCown Expeditionary Learning School,R064,100 ESSEX DRIVE,R,31,450,100 ESSEX DRIVE CONSOLIDATED LOCATION,3,Marsh Avenue School for Expeditionary Learning |  Gaynor McCown Expeditionary Learning School |  100 ESSEX DRIVE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,STATEN IS,10314,40.581315,-74.158589,2,51,27702,5149609,5024500320,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill                   
2015-16,R043,,100 ESSEX DRIVE CONSOLIDATED LOCATION,,100 ESSEX DRIVE,R,31,1388,100 ESSEX DRIVE CONSOLIDATED LOCATION,3,Marsh Avenue School for Expeditionary Learning |  Gaynor McCown Expeditionary Learning School | CSI HS for International Studies | 100 ESSEX DRIVE CONSOLIDATED LOCATION,0,2,5,2,0,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,STATEN IS,10314,40.581315,-74.158589,2,51,27702,5149609,5024500320,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill                   
2015-16,R044,31R044,P.S. 044 Thomas C. Brown,R044,80 MAPLE PARKWAY,R,31,970,,1,P.S. 044 Thomas C. Brown,0,3,4,0,3,5C,751-1000,0.38,1.71,2.38,0.98,0.82,STATEN IS,10303,40.63179,-74.156439,1,49,231,5027641,5012180001,Mariner's Harbor-Arlington-Port Ivory-Graniteville                         
2015-16,R045,31R045,P.S. 045 John Tyler,R045,58 LAWRENCE AVENUE,R,31,900,,1,P.S. 045 John Tyler,0,0,1,0,0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,STATEN IS,10310,40.628558,-74.107148,1,49,121,5007417,5002760007,New Brighton-Silver Lake                                                   
2015-16,R046,31R046,P.S. 046 Albert V. Maniscalco,R046,41 REID AVENUE,R,31,296,,1,P.S. 046 Albert V. Maniscalco,0,0,2,0,0,3C,251-500,0.27,0.9,1.67,0.63,0.44,STATEN IS,10305,40.59377,-74.08058,2,50,64,5047613,5032430001,Grasmere-Arrochar-Ft. Wadsworth                                            
2015-16,R048,31R009,Naples Street Elementary School,R009,1055 TARGEE STREET,R,31,216,,1,Naples Street Elementary School,0,0,0,0,0,2C,1-250,0.24,0.71,1.71,0.51,0.32,STATEN IS,10304,40.60223,-74.091355,2,50,50,5046419,5031710001,Grasmere-Arrochar-Ft. Wadsworth                                            
2015-16,R049,31R028,The Eagle Academy for Young Men of Staten Island,R028,101 WARREN STREET,R,31,127,101 WARREN STREET CONSOLIDATED LOCATION,2,The Eagle Academy for Young Men of Staten Island |I.S. 49 Berta A. Dreyfus |101 WARREN STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,STATEN IS,10304,40.620347,-74.081643,1,49,29,5014184,5005560080,Stapleton-Rosebank                                                         
2015-16,R049,31R049,I.S. 49 Berta A. Dreyfus,R049,101 WARREN STREET,R,31,775,101 WARREN STREET CONSOLIDATED LOCATION,2,The Eagle Academy for Young Men of Staten Island |I.S. 49 Berta A. Dreyfus |101 WARREN STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,5C,751-1000,N/A,N/A,N/A,N/A,N/A,STATEN IS,10304,40.620347,-74.081643,1,49,29,5014184,5005560080,Stapleton-Rosebank                                                         
2015-16,R049,,101 WARREN STREET CONSOLIDATED LOCATION,,101 WARREN STREET,R,31,902,101 WARREN STREET CONSOLIDATED LOCATION,2,The Eagle Academy for Young Men of Staten Island |I.S. 49 Berta A. Dreyfus |101 WARREN STREET CONSOLIDATED LOCATION,1,9,24,6,4,5C,751-1000,0.38,1.71,2.38,0.98,0.82,STATEN IS,10304,40.620347,-74.081643,1,49,29,5014184,5005560080,Stapleton-Rosebank                                                         
2015-16,R050,31R050,P.S. 050 Frank Hankinson,R050,200 ADELAIDE AVENUE,R,31,833,,1,P.S. 050 Frank Hankinson,1,0,0,1,0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,STATEN IS,10306,40.561691,-74.124622,3,50,13204,5063495,5047160060,Oakwood-Oakwood Beach                                                      
2015-16,R051,31R051,I.S. 051 Edwin Markham,R051,20 HOUSTON STREET,R,31,1264,,1,I.S. 051 Edwin Markham,0,10,15,4,6,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,STATEN IS,10302,40.622596,-74.14497,1,50,251,5107210,5014780500,Port Richmond                                                              
2015-16,R052,31R052,P.S. 052 John C. Thompson,R052,450 BUEL AVENUE,R,31,510,,1,P.S. 052 John C. Thompson,1,0,0,1,0,4C,501-750,0.28,1.11,1.74,0.75,0.53,STATEN IS,10305,40.582744,-74.088509,2,50,11201,5053746,5037050001,Old Town-Dongan Hills-South Beach                                          
2015-16,R053,31R053,P.S. 053 The Barbara Esselborn School,R053,330 DURANT AVENUE,R,31,780,,1,P.S. 053 The Barbara Esselborn School,0,1,0,1,0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,STATEN IS,10308,40.55258,-74.13706,3,51,13203,5065016,5051060001,Great Kills                                                                
2015-16,R054,31R054,P.S. 054 Charles W. Leng,R054,1060 WILLOWBROOK ROAD,R,31,787,,1,P.S. 054 Charles W. Leng,0,0,1,0,0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,STATEN IS,10314,40.603232,-74.137981,2,50,27302,5034476,5019870104,New Springville-Bloomfield-Travis                                          
2015-16,R055,31R055,P.S. 055 Henry M. Boehm,R055,54 OSBORNE STREET,R,31,636,,1,P.S. 055 Henry M. Boehm,0,0,0,0,0,4C,501-750,0.28,1.11,1.74,0.75,0.53,STATEN IS,10312,40.536639,-74.163815,3,51,15602,5069075,5053360001,Annadale-Huguenot-Prince's Bay-Eltingville                                 
2015-16,R056,31R056,P.S. 56 The Louis Desario School,R056,250 KRAMER AVENUE,R,31,648,,1,P.S. 56 The Louis Desario School,0,0,1,0,0,4C,501-750,0.28,1.11,1.74,0.75,0.53,STATEN IS,10309,40.542246,-74.214002,3,51,20801,5128148,5070440001,Rossville-Woodrow                                                          
2015-16,R057,31R057,P.S. 057 Hubert H. Humphrey,R057,140 PALMA DRIVE,R,31,704,,1,P.S. 057 Hubert H. Humphrey,0,0,3,0,0,4C,501-750,0.28,1.11,1.74,0.75,0.53,STATEN IS,10304,40.611508,-74.083177,1,49,40,5043519,5028880040,Grymes Hill-Clifton-Fox Hills                                              
2015-16,R058,31R058,Space Shuttle Columbia School,R058,77 MARSH AVENUE,R,31,769,,1,Space Shuttle Columbia School,1,0,1,1,0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,STATEN IS,10314,40.583139,-74.161862,2,51,27702,5145698,5024500305,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill                   
2015-16,R059,31R059,The Harbor View School,R059,300 Richmond Terrace,R,31,189,,1,The Harbor View School,0,0,0,0,0,2C,1-250,0.24,0.71,1.71,0.51,0.32,STATEN IS,10301,40.64789,-74.083406,1,49,7,5000126,5000140032,West New Brighton-New Brighton-St. George                                  
2015-16,R060,31R060,P.S. 060 Alice Austen,R060,55 MERRILL AVENUE,R,31,902,,1,P.S. 060 Alice Austen,0,0,2,0,0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,STATEN IS,10314,40.610087,-74.162216,2,50,29104,5031151,5015800044,New Springville-Bloomfield-Travis                                          
2015-16,R061,31R061,I.S. 061 William A Morris,R061,445 CASTLETON AVENUE,R,31,1118,,1,I.S. 061 William A Morris,0,8,11,5,2,6C,1001-1250,0.57,2.12,3.64,1.39,1.05,STATEN IS,10301,40.634009,-74.097826,1,49,67,5002227,5001000100,New Brighton-Silver Lake                                                   
2015-16,R069,31R069,P.S. 069 Daniel D. Tompkins,R069,144 KEATING PLACE,R,31,950,,1,P.S. 069 Daniel D. Tompkins,0,0,0,0,0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,STATEN IS,10314,40.591468,-74.156705,2,51,27705,5037541,5023660073,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill                   
2015-16,R071,31R048,P.S. 048 William G. Wilcox,R048,1050 Targee Street,R,31,948,,1,P.S. 048 William G. Wilcox,0,0,0,0,0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,STATEN IS,10304,40.603484,-74.091237,2,50,50,5046367,5031680004,Grasmere-Arrochar-Ft. Wadsworth                                            
2015-16,R072,31R072,I.S. 072 Rocco Laurie,R072,33 FERNDALE AVENUE,R,31,1319,,1,I.S. 072 Rocco Laurie,0,2,3,1,0,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,STATEN IS,10314,40.593005,-74.158988,2,51,27706,5037524,5023640001,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill                   
2015-16,R075,31R075,I.S. 075 Frank D. Paulo,R075,455 HUGUENOT AVENUE,R,31,1381,,1,I.S. 075 Frank D. Paulo,0,2,1,1,1,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,STATEN IS,10312,40.54438,-74.197897,3,51,17010,5079651,5060500002,Arden Heights                                                              
2015-16,R435,31R440,New Dorp High School,R440,465 NEW DORP LANE,R,31,2876,465 NEW DORP LANE CONSOLIDATED LOCATION,2,New Dorp High School| New Dorp Evening Hs M/W| 465 NEW DORP LANE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,11C,2501-3000,N/A,N/A,N/A,N/A,N/A,STATEN IS,10306,40.569393,-74.107737,2,50,11202,5055367,5039300010,New Dorp-Midland Beach                                                     
2015-16,R435,76R901,NEW DORP EVENING M/W(SI),R901,465 NEW DORP LANE,R,31,N/A,465 NEW DORP LANE CONSOLIDATED LOCATION,2,New Dorp High School| New Dorp Evening Hs M/W| 465 NEW DORP LANE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STATEN IS,10306,40.569393,-74.107737,2,50,11202,5055367,5039300010,New Dorp-Midland Beach                                                     
2015-16,R435,,465 NEW DORP LANE CONSOLIDATED LOCATION,,465 NEW DORP LANE,R,31,2876,465 NEW DORP LANE CONSOLIDATED LOCATION,2,New Dorp High School| New Dorp Evening Hs M/W| 465 NEW DORP LANE CONSOLIDATED LOCATION,5,12,40,8,6,11C,2501-3000,3.14,13,34.86,8.29,5.29,STATEN IS,10306,40.569393,-74.107737,2,50,11202,5055367,5039300010,New Dorp-Midland Beach                                                     
2015-16,R440,31R605,Staten Island Technical High School,R605,485 CLAWSON STREET,R,31,1279,,1,Staten Island Technical High School,0,0,1,0,0,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,STATEN IS,10306,40.567873,-74.115373,2,50,134,5107621,5042440001,New Dorp-Midland Beach                                                     
2015-16,R445,31R445,Port Richmond High School,R445,85 ST JOSEPHS AVENUE,R,31,1493,,1,Port Richmond High School,2,10,25,8,2,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,STATEN IS,10302,40.634573,-74.141818,1,49,213,5026076,5011210001,Port Richmond                                                              
2015-16,R450,31R450,Curtis High School,R450,105 HAMILTON AVENUE,R,31,2500,,1,Curtis High School,3,9,23,7,2,10C,2001-2500,1.69,7.16,17.44,3.63,3.94,STATEN IS,10301,40.644735,-74.081222,1,49,7,5106483,5000220001,West New Brighton-New Brighton-St. George                                  
2015-16,X047,12X047,P.S. 047 John Randolph,X047,1794 EAST 172 STREET,X,12,1157,,1,P.S. 047 John Randolph,1,0,2,1,0,6C,1001-1250,0.57,2.12,3.64,1.39,1.05,BRONX    ,10472,40.832902,-73.866848,9,18,76,2025622,2037860016,West Farms-Bronx River                                                     
2015-16,R455,31R455,Tottenville High School,R455,100 LUTEN AVENUE,R,31,3907,100 LUTEN AVENUE CONSOLIDATED LOCATION,2,Tottenville High School |  Staten Island Yabc |  100 LUTEN AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,12C,3001-4000,N/A,N/A,N/A,N/A,N/A,STATEN IS,10312,40.528092,-74.192032,3,51,198,5082634,5066130001,Annadale-Huguenot-Prince's Bay-Eltingville                                 
2015-16,R455,31R607,Staten Island Yabc,R607,100 LUTEN AVENUE,R,31,N/A,100 LUTEN AVENUE CONSOLIDATED LOCATION,2,Tottenville High School |  Staten Island Yabc |  100 LUTEN AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,STATEN IS,10312,40.528092,-74.192032,3,51,198,5082634,5066130001,Annadale-Huguenot-Prince's Bay-Eltingville                                 
2015-16,R455,,100 LUTEN AVENUE CONSOLIDATED LOCATION,,100 LUTEN AVENUE,R,31,3907,100 LUTEN AVENUE CONSOLIDATED LOCATION,2,Tottenville High School |  Staten Island Yabc |  100 LUTEN AVENUE CONSOLIDATED LOCATION,0,13,38,4,5,12C,3001-4000,1.13,8.47,15.33,3.8,3.07,STATEN IS,10312,40.528092,-74.192032,3,51,198,5082634,5066130001,Annadale-Huguenot-Prince's Bay-Eltingville                                 
2015-16,R460,31R460,Susan E. Wagner High School,R460,1200 MANOR ROAD,R,31,3388,,1,Susan E. Wagner High School,1,12,25,6,2,12C,3001-4000,1.13,8.47,15.33,3.8,3.07,STATEN IS,10314,40.596803,-74.124227,2,50,181,5146639,5009550100,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill                   
2015-16,R470,31R470,Concord High School,R470,109 RHINE AVENUE,R,31,155,,1,Concord High School,0,2,3,1,0,2C,1-250,0.24,0.71,1.71,0.51,0.32,STATEN IS,10304,40.610868,-74.087379,1,49,40,5043479,5028850001,Grymes Hill-Clifton-Fox Hills                                              
2015-16,R600,31R600,Ralph R. McKee Career and Technical Education High,R600,290 ST MARKS PLACE,R,31,650,,1,Ralph R. McKee Career and Technical Education High,0,3,9,2,1,4C,501-750,0.28,1.11,1.74,0.75,0.53,STATEN IS,10301,40.642793,-74.07873,1,49,9,5000314,5000190004,West New Brighton-New Brighton-St. George                                  
2015-16,R722,75R721,THE RICHARD H. HUNGERFORD SCHOOL,R721,155 TOMPKINS AVENUE,R,31,417,,1,THE RICHARD H. HUNGERFORD SCHOOL,0,0,1,0,0,3C,251-500,0.27,0.9,1.67,0.63,0.44,STATEN IS,10304,40.620534,-74.077266,1,49,27,5013955,5005340075,Stapleton-Rosebank                                                         
2015-16,R825,75R025,P25 ANNEX ARTHUR KILL ROAD(SI),R025,6581 HYLAN BOULEVARD,R,31,512,6581 HYLAN BOULEVARD  CONSOLIDATED LOCATION,2,South Richmond High School I.S./P.S. 25|  ALC - Mount Loretto|  6581 HYLAN BOULEVARD  CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,N/A,N/A,N/A,N/A,N/A,STATEN IS,10309,40.508809,-74.222403,3,51,198,5123970,5076640001,Annadale-Huguenot-Prince's Bay-Eltingville                                 
2015-16,R825,75R025,South Richmond High School I.S./P.S. 25,R025,6581 HYLAN BOULEVARD,R,31,512,6581 HYLAN BOULEVARD  CONSOLIDATED LOCATION,2,South Richmond High School I.S./P.S. 25|  ALC - Mount Loretto|  6581 HYLAN BOULEVARD  CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,N/A,N/A,N/A,N/A,N/A,STATEN IS,10309,40.508809,-74.222403,3,51,198,5123970,5076640001,Annadale-Huguenot-Prince's Bay-Eltingville                                 
2015-16,R825,,6581 HYLAN BOULEVARD  CONSOLIDATED LOCATION,,6581 HYLAN BOULEVARD,R,31,1024,6581 HYLAN BOULEVARD  CONSOLIDATED LOCATION,2,South Richmond High School I.S./P.S. 25|  ALC - Mount Loretto|  6581 HYLAN BOULEVARD  CONSOLIDATED LOCATION,0,2,21,1,1,6C,1001-1250,0.57,2.12,3.64,1.39,1.05,STATEN IS,10309,40.508809,-74.222403,3,51,198,5123970,5076640001,Annadale-Huguenot-Prince's Bay-Eltingville                                 
2015-16,R829,31R065,P.S. 65 The Academy of Innovative Learning,R065,98 GRANT STREET,R,31,396,,1,P.S. 65 The Academy of Innovative Learning,0,0,0,0,0,3C,251-500,0.27,0.9,1.67,0.63,0.44,STATEN IS,10301,40.634032,-74.078611,1,49,21,5013382,5005060081,Stapleton-Rosebank                                                         
2015-16,R831,31R074,P.S. 74 FUTURE LEADERS ELEMENTARY SCHOOL,R074,211 DANIEL LOW TERRACE,R,31,312,,1,P.S. 74 FUTURE LEADERS ELEMENTARY SCHOOL,0,1,1,0,1,3C,251-500,0.27,0.9,1.67,0.63,0.44,STATEN IS,10301,40.639087,-74.079922,1,49,11,5000290,5000180006,West New Brighton-New Brighton-St. George                                  
2015-16,R840,75R037,P.S. R037,R037,15 FAIRFIELD STREET,R,31,382,,1,P.S. R037,0,0,0,0,0,3C,251-500,0.27,0.9,1.67,0.63,0.44,STATEN IS,10308,40.56397,-74.150885,3,51,14605,5061911,5045860001,Great Kills                                                                
2015-16,R861,31R861,Staten Island School of Civic Leadership,R861,280 REGIS DRIVE,R,31,893,,1,Staten Island School of Civic Leadership,0,0,0,0,0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,STATEN IS,10314,40.620676,-74.164277,1,49,30301,5032481,5016530001,Mariner's Harbor-Arlington-Port Ivory-Graniteville                         
2015-16,R880,31R080,The Michael J. Petrides School,R080,715 OCEAN TERRACE,R,31,1330,,1,The Michael J. Petrides School,1,4,2,3,1,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,STATEN IS,10301,40.608517,-74.102078,2,50,177,5113169,5006830001,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill                   
2015-16,X001,07X001,P.S. 001 Courtlandt School,X001,335 EAST 152 STREET,X,7,686,,1,P.S. 001 Courtlandt School,0,0,0,0,0,4C,501-750,0.28,1.11,1.74,0.75,0.53,BRONX    ,10451,40.818816,-73.91901,1,17,67,2001881,2024110119,Melrose South-Mott Haven North                                             
2015-16,X002,09X250,Eximius College Preparatory Academy: A College Boa,X250,1363 FULTON AVENUE,X,9,438,1363 FULTON AVENUE CONSOLIDATED LOCATION,2,Eximius College Preparatory Academy: A College Boa |  Bronx Center for Science and Mathematics |  1363 FULTON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BRONX    ,10456,40.833665,-73.902499,3,16,14701,2009617,2029250056,Claremont-Bathgate                                                         
2015-16,X002,09X260,Bronx Center for Science and Mathematics,X260,1363 FULTON AVENUE,X,9,460,1363 FULTON AVENUE CONSOLIDATED LOCATION,2,Eximius College Preparatory Academy: A College Boa |  Bronx Center for Science and Mathematics |  1363 FULTON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BRONX    ,10456,40.833665,-73.902499,3,16,14701,2009617,2029250056,Claremont-Bathgate                                                         
2015-16,X002,,1363 FULTON AVENUE CONSOLIDATED LOCATION,,1363 FULTON AVENUE,X,9,898,1363 FULTON AVENUE CONSOLIDATED LOCATION,2,Eximius College Preparatory Academy: A College Boa |  Bronx Center for Science and Mathematics |  1363 FULTON AVENUE CONSOLIDATED LOCATION,2,1,6,2,0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BRONX    ,10456,40.833665,-73.902499,3,16,14701,2009617,2029250056,Claremont-Bathgate                                                         
2015-16,X003,10X003,P.S. 3 Raul Julia Micro Society,X003,2100 LAFONTAINE AVENUE,X,10,344,,1,P.S. 3 Raul Julia Micro Society,1,2,2,3,0,3C,251-500,0.27,0.9,1.67,0.63,0.44,BRONX    ,10457,40.849897,-73.892289,6,15,37504,2099356,2030620043,East Tremont                                                               
2015-16,X004,09X004,P.S./M.S. 004 Crotona Park West,X004,1701 FULTON AVENUE,X,9,599,1701 FULTON AVENUE CONSOLIDATED LOCATION,3,P.S./M.S. 004 Crotona Park West |  Leadership Institute |  Icahn Charter School 6 |  1701 FULTON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,N/A,N/A,N/A,N/A,N/A,BRONX    ,10457,40.840891,-73.898166,3,15,165,2009659,2029300001,Claremont-Bathgate                                                         
